num_consumers,num_goods,type_market,noise_factor,target_eps,final_epsilon,total_num_samples,total_pruned_0,total_pruned_1,total_pruned_2
5,5,preferred_good_distribution,4.0,0.15,0.11451383910054383,1116620,15,0,0
5,5,preferred_good_distribution,4.0,0.15,0.11428449777476096,1076017,14,1,1
5,5,preferred_good_distribution,4.0,0.15,0.11428449777476096,1035413,15,1,0
5,5,preferred_good_distribution,4.0,0.15,0.11495221296884968,1414382,9,2,2
5,5,preferred_good_distribution,4.0,0.15,0.11495221296884968,1427917,8,3,2
5,5,preferred_good_distribution,4.0,0.15,0.11380335856914636,1089553,11,1,6
5,5,preferred_good_distribution,4.0,0.15,0.11495221296884968,1427916,10,0,3
5,5,preferred_good_distribution,4.0,0.15,0.11328891170357887,669980,18,2,0
5,5,preferred_good_distribution,4.0,0.15,0.11428449777476096,1103087,12,3,1
5,5,preferred_good_distribution,4.0,0.1,0.07677545332411828,3699918,6,0,6
5,5,preferred_good_distribution,4.0,0.1,0.07552671618285915,1568278,16,4,0
5,5,preferred_good_distribution,4.0,0.1,0.07586968427940632,1872798,18,0,0
5,5,preferred_good_distribution,4.0,0.1,0.07586968427940632,1933702,16,2,0
5,5,preferred_good_distribution,4.0,0.1,0.07586968427940632,2055510,16,0,2
5,5,preferred_good_distribution,4.0,0.1,0.07634334282763836,2664550,12,2,1
